countyFIPS,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
45033,79.2,30599.0,6.0,36.7,21.872837224,20.8,279.9,1.0
39119,129.5,86183.0,48.0,39.5,19.755119887,13.3,186.8,1.0
16067,26.5,20825.0,0.0,35.3,13.838325975,11.6,134.5,1.0
28137,71.4,28759.0,0.0,36.0,17.695252082,12.2,296.9,1.0
27119,16.0,31529.0,5.0,39.8,15.196209400999999,8.1,147.6,2.0
13179,129.6,61497.0,0.0,27.9,18.919600826,14.6,173.3,1.0
28163,30.4,28248.0,0.0,35.1,24.509645456999998,17.5,210.4,1.0
46081,30.1,25741.0,5.0,41.0,15.170836795,7.1,143.0,2.0
19111,69.3,34055.0,10.0,42.6,18.141968097,10.8,209.0,2.0
37031,131.3,69524.0,8.0,45.8,15.646473990999999,8.3,164.1,1.0
13029,69.4,38109.0,0.0,35.7,16.512096342,11.2,182.7,0.0
42001,195.5,102811.0,8.0,41.3,16.215083888,6.6,161.8,1.0
47117,81.6,33683.0,0.0,38.9,21.944635794,9.9,247.1,1.0
55069,32.7,27689.0,0.0,44.7,15.638381888,7.2,157.9,2.0
29091,43.6,40076.0,12.0,39.6,21.895458878000003,15.5,213.8,2.0
13107,33.2,22612.0,8.0,36.8,21.225064957,16.1,239.4,1.0
28145,65.3,28606.0,8.0,37.5,17.268685524000002,10.5,257.6,1.0
05111,32.4,23974.0,0.0,39.8,21.81181141,19.1,289.1,0.0
45029,36.8,37660.0,8.0,40.7,20.559703354,12.9,231.6,1.0
55061,60.1,20383.0,0.0,42.2,14.439015218,6.2,144.3,0.0
19087,46.4,20067.0,0.0,40.2,16.506831267,5.4,194.7,1.0
51590,1002.8,40693.0,34.0,42.6,20.799102398,9.8,235.0,1.0
55057,34.8,26617.0,0.0,43.6,16.868127477,5.5,164.4,1.0
17055,96.8,38701.0,0.0,41.8,17.773051014,5.6,155.0,1.0
21107,86.6,45068.0,19.0,40.4,20.444771194,13.2,282.6,1.0
29069,59.1,29423.0,0.0,39.3,25.767353247,15.7,274.8,0.0
17011,40.3,32993.0,9.0,42.5,14.711604734000002,8.9,188.1,2.0
47133,50.9,22068.0,6.0,41.6,22.719774815999997,10.9,221.7,1.0
13293,84.0,26215.0,28.0,40.3,18.17284267,10.1,268.4,1.0
51069,189.4,88355.0,0.0,39.1,14.179773246,10.5,136.2,0.0
13257,146.1,26035.0,6.0,40.7,17.247902371,9.5,195.7,1.0
42073,254.4,86184.0,18.0,43.6,18.068835635,10.6,204.8,2.0
28123,46.4,28287.0,0.0,34.9,21.472143441,20.0,267.5,2.0
45023,57.1,32251.0,6.0,40.3,19.842659598,13.2,218.1,1.0
37181,179.2,44582.0,20.0,38.6,20.209525704,8.0,181.1,1.0
40039,27.8,29036.0,4.0,31.2,18.124610369000003,11.7,235.8,2.0
18093,102.7,45668.0,6.0,41.6,19.172381449,13.4,210.4,2.0
17133,85.6,34335.0,0.0,41.0,12.96732071,7.4,161.3,0.0
48013,36.8,50310.0,6.0,36.2,14.394469897999999,16.0,193.1,1.0
39145,130.3,75502.0,16.0,38.8,22.30239851,14.2,282.2,2.0
40065,33.0,24949.0,6.0,34.6,17.447604422999998,10.1,221.0,1.0
39087,137.8,59866.0,0.0,40.1,21.227575312,16.3,204.0,1.0
48325,34.7,50921.0,0.0,38.6,13.202087644,11.1,182.4,1.0
55029,57.7,27610.0,4.0,49.4,13.029937925,8.0,169.2,1.0
21209,167.4,56031.0,6.0,35.0,18.333509538,7.9,212.6,1.0
27083,36.2,25629.0,0.0,34.1,14.506523585999998,8.7,127.9,2.0
08014,1691.9,69267.0,20.0,36.4,11.625377957000001,6.5,113.8,1.0
47029,82.1,35774.0,5.0,42.9,24.068578089000003,18.2,317.3,1.0
28027,47.3,22628.0,10.0,32.8,25.358860795,19.6,254.3,1.0
47017,47.6,28020.0,6.0,42.0,22.89530901,9.9,315.7,1.0
12133,42.7,24880.0,0.0,40.3,22.898720423,13.0,228.3,1.0
18023,82.0,32250.0,0.0,37.5,19.767518696,14.9,192.8,1.0
21199,95.8,64623.0,38.0,41.1,24.382525005999998,11.6,237.0,1.0
21195,82.6,58402.0,76.0,40.3,23.211840361,15.6,258.5,2.0
40015,23.2,28977.0,0.0,37.8,20.359450479,9.8,227.5,2.0
51191,97.8,54402.0,14.0,43.7,17.723214939000002,15.6,173.6,1.0
55067,23.0,19268.0,4.0,45.7,16.446218550999998,9.5,154.2,1.0
28127,46.7,26758.0,0.0,37.9,20.590207034000002,20.8,221.3,2.0
47143,100.9,33044.0,3.0,39.8,23.412529976,18.5,242.0,1.0
24009,416.3,92003.0,4.0,40.1,14.482916074,9.9,170.4,1.0
28057,43.9,23517.0,0.0,38.5,19.050322083,13.2,233.1,0.0
39149,121.2,48627.0,7.0,37.9,18.040688859,11.0,185.4,1.0
47091,61.1,17778.0,0.0,43.3,23.251335147,11.2,168.4,1.0
48221,121.7,60537.0,12.0,45.9,12.968680416,5.0,175.7,1.0
13001,36.0,18507.0,3.0,38.1,20.18941483,16.2,253.8,1.0
24047,109.9,51823.0,6.0,48.1,13.753866362,9.3,190.8,1.0
12067,16.3,8732.0,0.0,36.2,22.301956406,14.2,166.7,0.0
27007,17.7,46847.0,10.0,33.2,19.420664093,9.0,130.0,2.0
12007,97.0,27732.0,0.0,39.5,22.940737775,10.9,162.5,1.0
48489,37.5,21515.0,0.0,32.1,18.972376919000002,24.2,153.6,0.0
05139,40.1,39126.0,16.0,40.1,19.92321164,11.7,202.2,1.0
17081,68.0,37820.0,22.0,40.6,17.155619404,8.4,186.8,2.0
28043,51.9,21055.0,5.0,39.4,19.808679083,14.0,298.4,1.0
28109,68.9,55387.0,6.0,38.9,18.742218106,13.8,212.6,2.0
45027,57.6,33700.0,6.0,41.4,19.057520189,12.4,185.3,1.0
55045,63.1,36929.0,6.0,41.1,14.519826132,5.7,126.0,1.0
16075,55.6,23551.0,0.0,37.2,14.651879435,9.0,177.8,0.0
17021,49.1,32661.0,0.0,41.6,15.659156087000001,11.6,175.4,2.0
48227,38.9,36459.0,8.0,38.5,15.510638057000001,13.4,323.1,1.0
17105,37.3,35761.0,5.0,40.8,15.977553742000001,8.8,198.7,1.0
27041,56.5,37964.0,8.0,43.1,13.393303171,6.9,125.6,1.0
47109,46.3,25832.0,0.0,41.6,25.216173988,12.8,299.4,0.0
48049,40.4,37924.0,12.0,40.1,15.156660418,10.5,201.1,1.0
47013,84.8,39583.0,10.0,41.7,23.899862016999997,13.6,237.0,2.0
47021,129.3,40439.0,0.0,39.3,20.285957168,9.4,202.3,1.0
34033,199.1,62607.0,19.0,40.8,17.793654646,12.1,208.6,2.0
51149,134.7,38082.0,0.0,38.0,17.962580495999998,11.5,139.5,0.0
37123,56.5,27271.0,0.0,40.2,17.544425581,12.5,163.5,1.0
18041,112.9,23047.0,20.0,40.8,22.895652478000002,9.8,183.2,1.0
13213,115.0,39921.0,0.0,36.2,17.836136355,19.1,210.5,1.0
36101,71.2,95796.0,8.0,41.4,15.397564192,11.0,193.4,3.0
17103,49.7,34223.0,6.0,42.0,16.018595132,6.9,185.6,1.0
34009,386.9,92560.0,16.0,47.1,15.756107441,7.5,207.0,1.0
27153,26.3,24582.0,3.0,41.9,14.556302701,9.5,135.4,2.0
48185,33.8,28360.0,0.0,40.0,16.58932446,12.9,194.8,1.0
46093,7.3,28294.0,3.0,35.9,15.958532475,8.1,147.0,1.0
29127,65.9,28592.0,8.0,39.0,20.395535027,14.3,230.9,1.0
06045,25.1,87606.0,14.0,41.5,12.905413824000002,5.8,162.6,3.0
05009,62.5,37480.0,24.0,41.4,19.902994421,12.2,259.6,1.0
51001,73.8,32412.0,10.0,44.7,18.31692932,12.7,218.3,1.0
48415,18.7,16866.0,0.0,36.8,14.650100745,7.7,150.4,1.0
18051,68.7,33452.0,5.0,39.9,19.223085600999998,9.3,171.7,1.0
39007,144.6,97493.0,19.0,41.0,21.275717753,11.6,223.4,4.0
39055,233.4,94031.0,12.0,43.3,16.907991407,6.0,160.0,1.0
48285,19.9,20110.0,3.0,45.2,12.803812709,16.3,176.5,2.0
45067,67.6,31039.0,10.0,39.9,20.03992965,19.7,251.8,1.0
36083,244.4,159442.0,12.0,39.2,14.564381620999999,7.6,190.4,3.0
45069,60.3,26398.0,0.0,38.8,21.379465067,16.5,368.7,0.0
42061,52.5,45168.0,7.0,41.2,18.648437755,14.2,167.5,1.0
19171,24.6,16904.0,0.0,41.8,17.300533215999998,7.3,153.3,0.0
19017,55.8,24947.0,0.0,39.3,14.066598691,6.7,149.5,2.0
28003,92.6,36925.0,24.0,39.2,19.024841559000002,17.1,296.4,1.0
39097,93.2,44413.0,13.0,39.1,18.518140197,13.7,182.8,1.0
39159,121.1,57835.0,7.0,36.4,17.922362267,8.5,168.0,1.0
01093,41.5,29763.0,4.0,42.8,19.060203607000002,18.1,299.0,1.0
28079,40.8,22763.0,0.0,33.2,21.186076298,15.5,220.5,1.0
12075,36.5,40770.0,0.0,45.0,23.61738764,11.4,183.4,1.0
13219,178.0,39272.0,0.0,39.1,13.744121280999998,5.0,135.3,0.0
28117,60.9,25315.0,11.0,38.5,21.142935827,17.4,209.4,1.0
29165,212.6,102985.0,0.0,38.4,17.988413851,10.5,142.1,1.0
42051,172.8,130441.0,15.0,43.6,21.427299878,11.6,211.6,2.0
18083,74.5,36895.0,30.0,38.5,20.396258249000002,16.4,189.7,1.0
21113,282.3,53920.0,0.0,35.8,20.240604802,11.1,150.8,0.0
37099,82.1,43327.0,9.0,36.3,17.5268077,7.0,152.7,1.0
41071,138.6,107002.0,11.0,36.8,14.717227734000002,9.7,135.5,2.0
16057,34.6,40134.0,0.0,28.3,13.564902600999998,5.7,145.4,1.0
29169,95.6,52014.0,0.0,26.6,20.24168858,9.4,215.9,0.0
17117,55.4,45313.0,0.0,41.7,15.814530973,13.1,194.2,2.0
37003,143.1,37353.0,0.0,40.8,16.568724467,16.2,143.5,0.0
35006,6.0,26746.0,4.0,36.6,23.253058172,12.7,142.4,2.0
08043,30.5,48021.0,4.0,43.6,15.569836580999999,6.6,154.5,1.0
16051,23.9,29439.0,0.0,30.0,13.068839393,10.5,161.6,0.0
29195,30.9,22895.0,7.0,38.2,20.276507862,9.9,193.7,2.0
37197,114.7,37543.0,0.0,41.4,17.897245399000003,8.9,155.8,0.0
53047,7.8,42132.0,0.0,42.9,16.641366418,8.5,141.8,3.0
12125,63.8,14940.0,0.0,39.1,23.264138474,12.8,271.4,1.0
21035,96.6,39135.0,10.0,34.0,19.391674666,8.9,234.5,1.0
28001,69.9,31192.0,15.0,41.1,22.206161810999998,11.2,204.6,1.0
51061,100.7,70675.0,8.0,41.3,13.920192323,7.5,131.7,1.0
28051,25.4,17622.0,0.0,32.8,27.775253162,21.6,247.0,1.0
27097,29.5,33169.0,6.0,40.6,15.353481854000002,8.5,120.5,1.0
40123,52.0,38247.0,12.0,35.7,19.27143755,14.9,261.7,2.0
48203,72.9,66726.0,0.0,37.4,15.5512299,12.9,198.0,0.0
46009,12.5,6980.0,0.0,43.1,15.315605285,11.3,150.7,2.0
48467,62.4,56019.0,0.0,42.1,14.351332927,9.1,228.4,1.0
13123,66.3,30816.0,0.0,43.4,15.63764656,16.8,195.9,0.0
22111,25.9,22330.0,0.0,41.0,19.369310994,13.9,252.5,2.0
54079,160.5,56682.0,0.0,40.9,20.030867401,11.0,173.4,0.0
42015,54.6,60833.0,42.0,43.4,18.219480740999998,11.3,181.5,3.0
22077,40.9,21940.0,0.0,41.4,19.593602467,9.0,276.7,1.0
48143,35.0,42446.0,5.0,31.0,15.636347626,16.2,204.4,1.0
13261,68.0,29733.0,10.0,33.8,20.79132037,13.7,216.5,1.0
54107,237.4,84203.0,36.0,42.2,23.636736029,14.8,197.6,1.0
18033,116.4,43226.0,8.0,38.1,19.794324297,6.0,170.6,1.0
22115,39.4,48860.0,7.0,29.6,20.292667791,13.9,286.5,1.0
26015,107.0,61157.0,0.0,41.2,15.997102557,14.7,168.3,1.0
24001,177.0,70975.0,15.0,40.9,16.051710615999998,13.2,238.6,1.0
51067,81.3,56195.0,4.0,44.1,16.104182124,11.8,164.2,1.0
13229,59.3,19389.0,0.0,38.4,18.248512222000002,19.0,238.9,0.0
42037,139.3,65456.0,22.0,39.5,17.966040163,11.6,208.8,2.0
47055,48.3,29503.0,6.0,42.1,21.503876096,9.9,221.9,1.0
48177,18.6,20826.0,0.0,37.2,15.775322512,22.3,176.5,1.0
39075,100.3,43892.0,4.0,29.7,18.345805879,10.8,198.1,1.0
37017,40.3,33190.0,4.0,41.3,18.739880808,16.3,248.7,1.0
46135,43.1,22869.0,10.0,41.3,14.766601843,7.5,166.4,1.0
18027,73.7,33147.0,5.0,35.4,20.042380836,8.5,182.4,1.0
47159,61.0,19942.0,2.0,39.9,22.154397692,14.5,220.4,1.0
26061,36.3,36219.0,5.0,33.1,18.545265799000003,7.4,200.4,2.0
29131,41.8,25336.0,0.0,40.2,20.277783793,6.8,205.9,0.0
48053,43.0,47542.0,12.0,43.2,13.382040532000001,15.2,145.6,2.0
47103,58.5,34117.0,7.0,41.8,21.746923505,9.3,252.9,1.0
48321,33.4,36552.0,6.0,38.4,16.11490721,8.4,190.8,2.0
36013,127.2,127939.0,26.0,40.9,17.108594687,10.1,206.8,3.0
21083,67.3,37317.0,8.0,39.8,22.131569726,10.0,216.2,1.0
40097,63.0,41107.0,0.0,39.4,20.874508174000002,8.7,262.6,1.0
13033,28.2,22423.0,0.0,35.9,20.506947721,12.6,236.3,1.0
22011,30.8,37253.0,6.0,36.6,20.721538129000002,12.8,291.5,1.0
40071,50.6,44161.0,6.0,39.3,18.841652395,14.9,206.4,2.0
48497,65.4,68305.0,21.0,38.4,14.610213349,19.1,188.6,1.0
12079,27.6,18529.0,0.0,40.2,20.686696695,14.8,226.6,1.0
31151,24.7,14350.0,0.0,36.4,15.470589815999999,10.7,159.4,2.0
42081,94.5,113664.0,32.0,41.1,19.313530052,9.9,169.0,3.0
46065,23.0,17650.0,6.0,39.8,15.23209858,8.2,133.7,1.0
13187,105.9,32955.0,0.0,36.1,17.301286589,10.2,166.0,0.0
19011,36.4,25642.0,0.0,40.9,14.930812749000001,9.5,152.0,1.0
05077,17.3,8985.0,0.0,39.8,24.770229015,14.9,264.0,0.0
17109,55.3,29955.0,7.0,28.9,16.749291714,8.9,188.6,1.0
49021,14.0,52775.0,6.0,26.8,11.425816622000001,8.4,163.8,1.0
55095,48.4,43598.0,3.0,42.5,15.568792124000002,8.0,145.1,3.0
51171,82.5,43497.0,0.0,43.1,15.691012837999999,13.0,152.9,1.0
05015,43.6,28223.0,0.0,44.0,18.372733646,6.3,206.3,2.0
39013,132.3,67505.0,15.0,43.4,17.49012387,11.1,213.8,2.0
50007,291.8,164572.0,46.0,36.2,11.454113693,5.6,129.2,1.0
28039,47.2,24250.0,6.0,36.4,17.182069371,18.1,252.5,1.0
29107,53.1,32598.0,2.0,40.6,18.667291431,8.7,229.7,1.0
13055,83.0,24790.0,0.0,39.3,18.937689396,10.8,265.6,0.0
26155,133.1,68192.0,7.0,40.3,17.880387598,10.2,209.2,1.0
48123,22.1,20187.0,0.0,42.8,15.261431491,13.5,168.0,1.0
27061,16.9,45108.0,9.0,45.4,15.92749731,9.6,133.0,3.0
01005,31.0,24881.0,5.0,39.0,21.999984528000002,15.7,220.4,1.0
55031,33.9,43208.0,0.0,39.8,17.813739463,6.4,133.0,1.0
29161,67.2,44732.0,18.0,33.8,20.287563240999997,10.6,218.3,1.0
31001,55.7,31511.0,10.0,37.9,14.59706455,9.4,183.0,1.0
33013,156.8,151132.0,18.0,41.4,13.603645069,7.2,150.6,3.0
01091,21.5,19066.0,5.0,40.4,21.356000347000002,14.9,301.9,1.0
21177,67.4,30774.0,6.0,40.9,21.759222839,10.1,237.5,1.0
05071,38.7,26742.0,8.0,37.2,20.752465241,11.5,221.6,1.0
26055,187.3,92573.0,20.0,41.3,17.178488287,5.1,143.0,1.0
29157,40.0,19150.0,0.0,39.2,19.17880296,7.1,205.2,1.0
40019,57.8,48177.0,13.0,38.2,19.705636305,9.2,253.1,2.0
08087,22.0,28558.0,6.0,36.0,14.186067012999999,9.1,137.2,2.0
29207,36.4,29206.0,4.0,41.1,21.073521405999998,13.3,243.6,1.0
56033,11.5,30233.0,11.0,41.9,15.214185127,7.7,175.1,1.0
29009,45.7,35886.0,0.0,41.8,21.514433941999997,10.5,259.0,2.0
22031,30.4,27436.0,0.0,39.7,22.027191120999998,15.4,195.0,1.0
22085,28.0,24032.0,0.0,40.7,20.954495737000002,9.1,204.0,1.0
13311,112.8,29970.0,0.0,42.3,16.053116624,12.3,151.8,0.0
55047,54.5,18918.0,5.0,44.5,16.17346863,10.3,156.7,1.0
30035,4.5,13747.0,0.0,31.7,30.59191378,14.8,169.9,2.0
47007,31.7,14755.0,0.0,42.3,24.661396943000003,8.6,207.5,1.0
19055,30.8,17069.0,0.0,42.1,15.672321770999998,7.2,156.4,1.0
21235,81.4,36242.0,10.0,38.1,23.996334379,10.2,301.0,1.0
17203,73.3,38463.0,0.0,39.6,13.563108335,10.1,154.0,1.0
26117,89.8,63968.0,12.0,39.3,19.662117706,10.9,202.6,4.0
31037,25.5,10881.0,0.0,34.2,14.87880765,6.1,140.2,1.0
30085,4.4,11059.0,0.0,31.6,31.195845796,16.8,313.0,3.0
28153,25.6,20298.0,6.0,37.2,19.187125624,13.6,271.6,1.0
05067,28.4,16811.0,0.0,40.5,22.098124353000003,22.8,250.4,0.0
48401,57.7,54450.0,0.0,38.6,16.745604024000002,14.0,227.5,1.0
06103,21.5,63916.0,8.0,39.5,14.258973789,8.0,173.2,1.0
13119,84.5,23023.0,8.0,40.9,18.354444067,11.9,220.8,1.0
19097,31.2,19432.0,0.0,44.0,15.429743065999999,4.9,177.9,1.0
18087,97.8,39330.0,0.0,30.4,18.865174478,9.5,185.0,1.0
28031,47.3,18853.0,0.0,37.6,20.178168022,15.2,244.2,1.0
05017,18.3,10438.0,0.0,41.8,23.103409519,7.7,262.8,1.0
48273,36.4,31129.0,10.0,29.0,15.040413037,6.0,234.1,1.0
29219,75.9,34711.0,0.0,39.5,19.527600634000002,5.9,182.2,0.0
01013,27.0,19680.0,7.0,40.1,21.765334963,16.9,259.5,1.0
26043,34.4,25383.0,6.0,45.4,17.76838109,9.1,185.1,1.0
20009,30.9,26111.0,4.0,39.7,17.34203224,10.6,169.0,3.0
39147,103.0,55207.0,9.0,38.8,19.386314243,10.0,190.6,2.0
30041,5.6,16347.0,6.0,35.1,22.913441557,9.6,194.9,1.0
28139,48.6,21995.0,0.0,38.0,19.27270167,33.0,281.2,1.0
01133,39.9,23660.0,4.0,43.1,19.647968099,17.0,228.8,1.0
20079,64.3,34210.0,6.0,38.9,14.805264092,8.4,161.7,1.0
47079,57.5,32358.0,6.0,44.3,22.873936931,15.4,244.5,1.0
48473,84.2,53126.0,0.0,31.7,16.27770044,11.0,174.2,0.0
01061,46.6,26314.0,6.0,42.0,20.003603276,14.3,233.7,1.0
13267,53.2,25391.0,0.0,36.6,20.43579877,22.3,249.9,1.0
37079,80.3,21012.0,0.0,37.7,19.773671306,10.5,174.0,0.0
39143,149.2,58799.0,18.0,40.4,20.154592925,11.1,180.5,2.0
48163,15.2,19816.0,0.0,32.3,15.792629049,4.5,234.4,1.0
40009,24.5,21709.0,6.0,35.4,17.958902167999998,14.8,233.2,1.0
23001,230.2,107679.0,54.0,39.8,16.449206191,10.6,170.3,2.0
48493,53.4,50224.0,4.0,40.0,13.170295705,11.1,174.1,1.0
13143,102.0,29533.0,0.0,38.5,17.507713658,7.6,245.3,1.0
47049,36.0,18217.0,0.0,42.3,25.219634070999998,14.1,216.4,0.0
27147,85.1,36803.0,0.0,38.5,14.169517705,8.0,115.8,1.0
47033,54.9,14328.0,0.0,39.6,22.884323994000003,9.7,296.9,0.0
08117,46.0,31007.0,8.0,36.4,13.712538017,3.3,74.0,1.0
13091,44.0,20705.0,6.0,38.5,19.20312436,14.8,224.3,1.0
22121,123.6,26427.0,0.0,35.8,20.022154037,8.5,200.3,0.0
41043,51.0,127335.0,11.0,39.2,16.574811402,8.9,159.8,2.0
56039,5.3,23081.0,6.0,36.9,14.546369416,2.1,90.7,1.0
21073,237.2,50815.0,10.0,39.8,19.083105935,10.9,181.1,1.0
45037,53.9,27052.0,0.0,40.3,16.655441499000002,15.8,175.0,1.0
18073,59.8,33370.0,4.0,38.0,19.491973120999997,10.0,235.8,1.0
51095,470.5,76397.0,26.0,44.9,12.455948303,7.4,133.3,2.0
01107,22.4,19938.0,4.0,41.9,21.199123041,12.7,243.9,1.0
27161,45.2,18691.0,0.0,39.3,14.697620920999999,8.3,107.9,1.0
51750,1662.2,18339.0,0.0,22.4,22.305540095999998,10.1,203.9,0.0
17041,48.0,19479.0,0.0,38.7,15.715028593,7.3,169.9,0.0
18061,81.2,40350.0,4.0,40.2,20.097132568,10.2,175.6,1.0
01079,49.7,32957.0,6.0,40.6,20.18764616,16.9,253.7,1.0
28091,49.9,24715.0,6.0,37.7,19.884241349,14.0,213.7,1.0
17051,30.9,21416.0,4.0,39.9,17.433242818,9.4,169.1,1.0
21013,79.9,26569.0,7.0,41.0,27.548400909,20.2,297.7,2.0
16013,8.1,22601.0,0.0,40.4,12.902674825999998,3.3,93.8,1.0
51730,1413.8,31567.0,28.0,39.8,23.660211603,12.6,311.0,2.0
19141,25.1,13840.0,0.0,43.6,15.167175422,6.6,142.1,2.0
26157,69.4,52516.0,0.0,41.7,18.191316570999998,5.8,213.4,2.0
42005,105.5,65263.0,12.0,44.5,18.726868837,9.6,183.1,1.0
18103,98.7,35567.0,4.0,39.5,24.021312555,8.7,263.3,1.0
33017,333.7,130090.0,17.0,36.9,17.177487002,9.6,150.3,2.0
54081,130.3,74254.0,43.0,41.1,24.712349185999997,13.0,202.3,2.0
56029,4.1,29324.0,4.0,43.6,13.105719973,7.1,128.8,2.0
27005,24.7,34371.0,8.0,42.2,16.623317342,7.0,119.8,1.0
40049,34.4,27811.0,0.0,39.9,20.285881569,12.2,243.5,1.0
27049,61.0,46403.0,4.0,41.9,14.769790725,6.0,143.2,2.0
48115,15.4,12619.0,0.0,33.4,16.164550294,16.3,176.2,1.0
39135,99.7,40997.0,0.0,40.9,18.491348671,9.7,186.1,0.0
40083,56.3,47291.0,0.0,37.2,17.699739021,15.0,188.7,1.0
32510,382.1,55414.0,24.0,41.7,18.972461727,9.0,191.9,1.0
53001,9.7,19759.0,0.0,29.0,14.33154142,10.0,155.8,2.0
12045,28.1,16164.0,0.0,42.7,20.209306763,11.0,188.3,1.0
12059,41.6,19477.0,0.0,41.3,20.857747225,12.3,253.3,1.0
18001,101.4,35636.0,4.0,34.0,20.454444894,8.5,174.5,1.0
40137,51.8,43265.0,9.0,40.6,17.139347809,13.4,247.6,1.0
13085,105.9,25083.0,0.0,40.6,14.59763835,14.2,166.1,0.0
21121,82.5,31304.0,4.0,38.5,28.05771658,10.7,234.2,1.0
28045,92.7,47334.0,6.0,40.7,18.404401675,10.5,196.6,1.0
19059,43.8,17153.0,3.0,48.1,15.24827327,9.0,143.3,1.0
38099,8.7,10667.0,0.0,45.9,15.75968023,7.6,158.3,2.0
27103,73.0,34220.0,0.0,34.1,13.856250964000001,7.5,119.9,1.0
13105,57.4,19120.0,4.0,41.1,17.841736172,6.3,221.5,1.0
13303,31.2,20386.0,0.0,38.9,20.02729765,17.2,213.1,1.0
46027,33.6,14041.0,0.0,25.0,15.664606579,8.7,231.7,1.0
48219,25.3,22980.0,0.0,33.6,14.672073420999999,6.5,176.6,1.0
40001,39.6,22082.0,0.0,36.2,27.744408618,22.8,258.2,1.0
13195,99.6,29650.0,0.0,39.4,17.271699581,14.3,211.9,0.0
19123,39.2,22000.0,0.0,38.9,16.839749533,10.7,161.8,1.0
45053,37.8,28971.0,4.0,34.6,20.540317895,15.8,159.9,1.0
29143,28.1,17296.0,0.0,40.4,25.228160151999997,12.7,247.2,0.0
48255,19.8,15650.0,0.0,37.2,15.513644048,3.4,190.7,1.0
28159,31.6,18165.0,0.0,39.5,20.296979972,10.4,236.5,1.0
13017,70.5,16787.0,5.0,37.1,20.562497546,11.7,217.6,1.0
05005,74.9,41619.0,17.0,50.6,16.242815884000002,13.1,182.7,2.0
29221,33.2,24943.0,0.0,39.2,22.261736243,10.4,402.5,1.0
13291,66.3,24001.0,5.0,50.7,13.666822932999999,11.5,150.8,1.0
19015,46.0,26346.0,3.0,40.8,16.036672467,7.8,154.8,1.0
05075,29.6,16434.0,0.0,40.9,19.39464182,7.5,234.0,1.0
18129,63.3,25540.0,0.0,41.6,18.701133326,11.1,174.3,0.0
22083,37.1,20192.0,2.0,37.6,23.226918608000002,17.0,290.7,2.0
26109,23.0,22983.0,0.0,46.2,17.390270405,11.4,180.5,0.0
40133,40.3,24578.0,0.0,39.1,22.520701236999997,16.2,291.5,1.0
26123,59.6,48892.0,9.0,40.9,19.065390374,7.9,171.4,1.0
17107,49.0,28925.0,0.0,39.4,14.936069390999998,17.2,170.4,1.0
27085,74.6,35873.0,6.0,39.1,13.74417035,8.4,126.7,2.0
48217,36.6,36354.0,5.0,41.0,14.777709119,8.1,178.1,1.0
13131,55.0,24748.0,4.0,37.8,19.04889936,15.1,192.3,1.0
13145,69.0,34475.0,0.0,42.0,13.692670769000001,11.7,164.0,0.0
55077,33.8,15434.0,0.0,47.4,15.485292068,15.1,161.6,0.0
40081,36.0,34920.0,0.0,40.4,17.584426475999997,15.4,219.9,2.0
18151,110.7,34586.0,2.0,40.2,19.254014719,6.7,181.6,1.0
01007,36.8,22400.0,0.0,37.8,19.114199885,13.3,225.5,1.0
19183,38.2,22141.0,0.0,41.6,15.280119099999999,9.8,156.0,1.0
48057,42.2,21561.0,6.0,38.4,14.001674427000001,12.0,180.3,1.0
53015,89.8,108987.0,18.0,40.2,17.82366819,9.4,163.4,1.0
17173,29.5,21741.0,0.0,43.5,15.608280732999999,9.0,180.6,1.0
37139,179.2,39639.0,10.0,36.6,18.119296578,10.0,255.4,1.0
17075,26.6,27604.0,0.0,43.4,15.646659155999998,6.6,206.4,1.0
21141,48.6,26989.0,6.0,40.2,22.226170724,6.9,190.8,1.0
27059,86.8,39966.0,0.0,37.6,14.765429512,9.5,116.9,1.0
55053,20.7,20478.0,0.0,41.4,17.888559424,3.2,159.3,1.0
51175,31.0,17586.0,0.0,44.3,17.10984205,13.8,154.1,0.0
22067,35.2,25398.0,12.0,39.1,22.641288601,11.6,239.8,1.0
39077,121.3,58504.0,12.0,38.4,19.307125927,11.1,174.5,2.0
19197,22.8,12690.0,0.0,44.4,16.05251113,5.1,175.3,2.0
13225,184.3,27297.0,0.0,33.3,17.8564164,13.9,249.3,1.0
32023,2.4,45346.0,0.0,48.4,18.016254769,9.4,247.4,1.0
47081,40.3,25063.0,0.0,40.0,23.180794970999997,15.2,176.6,1.0
51117,52.3,30650.0,10.0,45.8,17.546600948,15.7,203.8,1.0
18133,79.0,37779.0,6.0,37.9,19.0136371,10.8,192.2,1.0
54055,148.6,59131.0,29.0,42.5,25.151661198000003,10.6,200.7,2.0
21019,309.9,47240.0,50.0,41.8,21.587105317,13.2,232.4,2.0
13035,128.3,24193.0,0.0,38.1,19.249375017000002,11.6,190.6,1.0
13161,45.6,15029.0,4.0,36.0,19.425546137999998,23.3,343.0,1.0
13227,126.8,31980.0,6.0,42.1,14.577547745,11.3,194.9,1.0
46127,31.3,15619.0,0.0,40.2,13.072529471,11.0,142.7,1.0
12047,28.8,14310.0,0.0,38.1,22.128517406,13.8,207.9,0.0
47115,56.7,28575.0,0.0,42.3,21.137415886,17.4,228.6,0.0
